53237 data/txt/2014/p797-kang.docx.txt
80956 data/txt/2014/p807-kelly.docx.txt
59617 data/txt/2014/p820-yue.docx.txt
67799 data/txt/2014/p831-backstrom.docx.txt
72871 data/txt/2014/p842-vitak.docx.txt
75346 data/txt/2014/p84-yarosh.docx.txt
72331 data/txt/2014/p854-massimi.docx.txt
59257 data/txt/2014/p866-white.docx.txt
61712 data/txt/2014/p877-desjardins.docx.txt
68348 data/txt/2014/p888-cobb.docx.txt
59517 data/txt/2014/p900-matthews.docx.txt
57181 data/txt/2014/p911-ganglbauer.docx.txt
63406 data/txt/2014/p922-marlow.docx.txt
73250 data/txt/2014/p934-quattrone.docx.txt
60748 data/txt/2014/p945-quercia.docx.txt
61887 data/txt/2014/p956-masli.docx.txt
69959 data/txt/2014/p967-yu.docx.txt
53836 data/txt/2014/p979-tomasic.docx.txt
92569 data/txt/2014/p97-sauppe.docx.txt
65569 data/txt/2014/p989-andre.docx.txt
58164 data/txt/2014/p999-kittur.docx.txt
